class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
Takbir,0,0,0,-0.003415674,0.009517066,-0.026890442,-0.007225037,0.008996226,-0.026894242,-0.010602951,0.008272195,-0.026830003,0.007451743,0.009038877,-0.027536452,0.011673272,0.008011403,-0.027526513,0.01590085,0.006619813,-0.027564883,-0.015800089,-0.003672406,-0.16217095,0.023633391,-0.007295266,-0.167017443,-0.007721454,-0.01759271,-0.048278496,0.007437676,-0.017357513,-0.049210779,-0.052224487,-0.091851026,-0.221193656,0.051320404,-0.098073035,-0.216947954,-0.10626778,-0.170120984,-0.064574264,0.106806964,-0.172992438,-0.072972864,-0.078834981,-0.074448064,0.122302502,0.081801951,-0.063571244,0.122669846,-0.068624943,-0.046242908,0.170406312,0.078821659,-0.036721468,0.175974071,-0.065686673,-0.041266769,0.147554189,0.075063705,-0.033895835,0.159132004,-0.065690488,-0.050043195,0.119166076,0.072567403,-0.041709103,0.123404086,-0.030971229,-0.317517757,-0.158133312,0.031857789,-0.313712388,-0.153924419,-0.042332649,-0.495570302,-0.165599896,0.039869398,-0.495566428,-0.150368392,-0.043963224,-0.655923843,-0.365909457,0.042029768,-0.662684858,-0.344355136,-0.033657342,-0.680640459,-0.378420964,0.033883482,-0.687316656,-0.356210798,-0.054962426,-0.704432189,-0.216931712,0.052847773,-0.714152694,-0.190775536
Takbir,0,0,0,-0.003467947,0.009713266,-0.027430281,-0.007320344,0.009187568,-0.02743791,-0.010700941,0.008459095,-0.027374476,0.0074265,0.009209935,-0.028316379,0.011640787,0.008141888,-0.028311968,0.015849292,0.006723111,-0.028359711,-0.015880585,-0.003543802,-0.163648504,0.023509353,-0.007122871,-0.168919619,-0.007782072,-0.017645456,-0.048194714,0.007424355,-0.017437395,-0.049359791,-0.052197605,-0.093111381,-0.222175378,0.051242769,-0.097829804,-0.222157001,-0.10628134,-0.170254499,-0.06998378,0.10658741,-0.172699392,-0.078408629,-0.078885734,-0.074419551,0.107104272,0.081461161,-0.06319765,0.118535548,-0.068618715,-0.045994937,0.152471483,0.078616232,-0.036286846,0.17186445,-0.065661073,-0.04098656,0.129561216,0.074655384,-0.03352166,0.153653443,-0.065680981,-0.049804628,0.103306204,0.072062194,-0.041432977,0.118808299,-0.030958593,-0.317352518,-0.162939137,0.03180632,-0.313647911,-0.159598916,-0.042267174,-0.495320782,-0.170287818,0.039843261,-0.495290324,-0.158665473,-0.043737352,-0.654928669,-0.370235905,0.041973531,-0.662454292,-0.348923758,-0.033522189,-0.679832205,-0.382279396,0.033713758,-0.68708609,-0.360131681,-0.05407986,-0.70405446,-0.222029585,0.053285211,-0.712886974,-0.196615465
Takbir,0,0,0,-0.003899664,0.009825924,-0.026472867,-0.007801592,0.009252997,-0.026474699,-0.011124611,0.008502061,-0.026407897,0.007416666,0.009408584,-0.026055619,0.011726528,0.008362943,-0.026064992,0.015979528,0.006977774,-0.026125625,-0.016475528,-0.003563922,-0.163128231,0.023705274,-0.006794013,-0.169522722,-0.007817417,-0.017679997,-0.046942718,0.007617414,-0.017462615,-0.047633104,-0.051959246,-0.093215909,-0.220173888,0.051597983,-0.097481262,-0.221641742,-0.105874687,-0.170289885,-0.073880598,0.106710374,-0.17267276,-0.077549644,-0.078823358,-0.075171884,0.097240657,0.081796825,-0.063387636,0.117029041,-0.068372518,-0.046155144,0.142254353,0.078896612,-0.036396313,0.168814868,-0.065461904,-0.041003954,0.118864447,0.074907571,-0.03358322,0.150088519,-0.065520078,-0.049823578,0.093334436,0.07231766,-0.041457724,0.116829425,-0.030702084,-0.317886155,-0.160376082,0.031847745,-0.314248811,-0.15708569,-0.041829973,-0.495835762,-0.168522455,0.040246874,-0.495673459,-0.1567839,-0.043072611,-0.655057352,-0.359662354,0.042344809,-0.662041228,-0.340978086,-0.032719195,-0.680137318,-0.370483607,0.033985525,-0.686886113,-0.351380482,-0.054660559,-0.704240661,-0.21787741,0.053757101,-0.712692898,-0.194569252
Takbir,0,0,0,-0.004134208,0.00990974,-0.026242077,-0.008061916,0.009310057,-0.02624397,-0.011353105,0.008546757,-0.026176617,0.00740996,0.009536155,-0.025496885,0.011774689,0.00850077,-0.025510803,0.016054064,0.007131293,-0.025577143,-0.016766429,-0.003556862,-0.159906334,0.023814201,-0.006541621,-0.164903577,-0.007834077,-0.017708182,-0.046513408,0.007736444,-0.017472126,-0.046233557,-0.051778734,-0.09327174,-0.217314929,0.051837355,-0.097218491,-0.21695327,-0.105613112,-0.170291267,-0.072505087,0.106773645,-0.172632925,-0.073605761,-0.078745782,-0.075508431,0.098140314,0.082019538,-0.063535191,0.116729334,-0.068220615,-0.04618533,0.143275574,0.079072714,-0.036457218,0.168071821,-0.065340161,-0.040990315,0.119714096,0.075051516,-0.033616759,0.14919658,-0.065411925,-0.049812369,0.094218031,0.072458982,-0.041463673,0.1163937,-0.030511379,-0.318117522,-0.154527905,0.031915963,-0.314527474,-0.151265619,-0.041503608,-0.496149801,-0.16260194,0.040525436,-0.495877884,-0.150994469,-0.042620689,-0.65521463,-0.350020498,0.042610466,-0.661779426,-0.33262153,-0.032219023,-0.680494808,-0.360631242,0.034171581,-0.686764739,-0.342842415,-0.054980874,-0.704348467,-0.209972367,0.054109454,-0.712563179,-0.189254601
Takbir,0,0,0,-0.00427255,0.009748539,-0.027246565,-0.008209169,0.009137092,-0.027257107,-0.011568099,0.008332966,-0.027196474,0.007336617,0.009496205,-0.027375102,0.011734784,0.008527623,-0.027374089,0.016080141,0.007220676,-0.027424157,-0.016936868,-0.003851883,-0.159526255,0.024090111,-0.00648417,-0.163517628,-0.007798433,-0.017759934,-0.04634288,0.007798076,-0.017272223,-0.046798699,-0.051476568,-0.093216576,-0.208711818,0.052148938,-0.09704604,-0.21055609,-0.104611695,-0.170440577,-0.056960747,0.107128441,-0.172894143,-0.068496197,-0.078481734,-0.075079851,0.117818847,0.082348138,-0.063700214,0.117124632,-0.068187773,-0.045578986,0.163555339,0.079452366,-0.03662847,0.168600723,-0.065189421,-0.040329963,0.140952393,0.075484395,-0.033833675,0.15085803,-0.06520921,-0.049245358,0.114588454,0.072874665,-0.04167898,0.117618874,-0.030437469,-0.318221189,-0.13706893,0.032203317,-0.314694382,-0.134135225,-0.041685104,-0.496350713,-0.142160931,0.040773779,-0.496594436,-0.133388738,-0.043277353,-0.65564061,-0.332956925,0.042486936,-0.662665613,-0.31589897,-0.032923698,-0.68066103,-0.344100177,0.034262389,-0.687074371,-0.32613574,-0.054677337,-0.704517253,-0.192965291,0.054686278,-0.713003285,-0.172675818
Takbir,0,0,0,-0.004833728,0.009145636,-0.027444102,-0.008941412,0.008536067,-0.02744215,-0.012515932,0.00775975,-0.027369976,0.007250309,0.008809134,-0.028764307,0.011695206,0.007871265,-0.028770678,0.016124785,0.006575681,-0.028821796,-0.018059045,-0.004755087,-0.159776445,0.023527771,-0.006940294,-0.167975953,-0.008412272,-0.017712146,-0.046144307,0.007831424,-0.017016582,-0.048022956,-0.052328676,-0.094011184,-0.208251812,0.051810682,-0.098152366,-0.21626804,-0.105008811,-0.171843212,-0.05528634,0.106453389,-0.173592832,-0.072883859,-0.077305824,-0.075528804,0.112571999,0.08186838,-0.063072871,0.119468078,-0.067710668,-0.046771321,0.158572063,0.07909891,-0.036802243,0.172733471,-0.064988583,-0.041265395,0.135935888,0.075398982,-0.034006391,0.156097069,-0.064718813,-0.04984292,0.109672025,0.073038638,-0.041735943,0.121261522,-0.030678272,-0.319597434,-0.141925731,0.032089442,-0.3161879,-0.140816686,-0.0427908,-0.497872096,-0.145921,0.039837807,-0.498260718,-0.14464183,-0.044443399,-0.658685427,-0.336592779,0.041322798,-0.664052349,-0.332029328,-0.034124225,-0.683272343,-0.347530425,0.033054262,-0.688428622,-0.342645898,-0.056855142,-0.706289213,-0.188862078,0.053559691,-0.71460418,-0.188502125
Takbir,0,0,0,-0.005133629,0.008787638,-0.027691603,-0.009343356,0.008181004,-0.027684845,-0.013089865,0.007409876,-0.027608588,0.007195085,0.008396961,-0.029451348,0.01165393,0.007466568,-0.02946084,0.016104221,0.006167613,-0.029513747,-0.018802881,-0.005283657,-0.160116497,0.023144811,-0.007247977,-0.169205595,-0.008783817,-0.017594747,-0.046053953,0.007784933,-0.016804978,-0.048386507,-0.052928269,-0.09447879,-0.208402678,0.051488906,-0.098803464,-0.217668742,-0.105369687,-0.172633115,-0.054664239,0.105973244,-0.173753981,-0.074424744,-0.076915205,-0.075813737,0.112379447,0.081512451,-0.062582973,0.120667472,-0.067556083,-0.047422256,0.158847317,0.078847647,-0.036860097,0.174595073,-0.064986825,-0.041754995,0.135912165,0.075275332,-0.034105148,0.158010826,-0.064575613,-0.050143491,0.109331146,0.073006362,-0.041732181,0.12280418,-0.030811846,-0.320357446,-0.142797672,0.031923234,-0.317084197,-0.143219782,-0.043301314,-0.498727683,-0.147123266,0.039255649,-0.499299351,-0.148250975,-0.045208365,-0.659959082,-0.338218436,0.040524483,-0.664839748,-0.336141586,-0.034890771,-0.684549157,-0.349176317,0.032137394,-0.689219777,-0.3467751,-0.058113545,-0.70713139,-0.188786678,0.052870393,-0.715520684,-0.192270573
Takbir,0,0,0,-0.00508213,0.008514179,-0.027213164,-0.009099007,0.007889481,-0.027208865,-0.012949079,0.007079028,-0.027130492,0.007065684,0.008247333,-0.029005416,0.011432827,0.007385226,-0.029010423,0.015884638,0.00614403,-0.029054999,-0.018231153,-0.005662251,-0.155210951,0.023228317,-0.007432345,-0.164932739,-0.008450896,-0.017310452,-0.044478863,0.007977158,-0.016229182,-0.046922863,-0.052647918,-0.094825629,-0.199989542,0.053236932,-0.099034417,-0.21212998,-0.106122851,-0.172867212,-0.047112584,0.106110364,-0.174108271,-0.069082052,-0.076829195,-0.075263355,0.109026164,0.081393629,-0.061925698,0.121844873,-0.067664087,-0.047066759,0.151719406,0.078465283,-0.036468584,0.173976973,-0.064884663,-0.04101659,0.127424583,0.075108081,-0.033685181,0.156413987,-0.06443429,-0.049441468,0.104550049,0.073119104,-0.041146066,0.123235628,-0.030030072,-0.32070509,-0.130958176,0.03263098,-0.317482386,-0.137469867,-0.043132156,-0.499049071,-0.137635597,0.039503425,-0.499887649,-0.140895189,-0.045882165,-0.660327975,-0.323593855,0.039907515,-0.665848259,-0.323809877,-0.035573483,-0.684908275,-0.33422868,0.03144154,-0.689945403,-0.333725289,-0.057827473,-0.706300262,-0.178056847,0.05278936,-0.716468934,-0.18264911
Takbir,0,0,0,-0.005147666,0.008134779,-0.027081728,-0.009061635,0.007476972,-0.027080432,-0.013036698,0.006618027,-0.027004421,0.006950557,0.008016057,-0.029068604,0.011225551,0.007226219,-0.029071569,0.015651703,0.006067874,-0.029115632,-0.01844269,-0.006211389,-0.155945284,0.022910923,-0.007731806,-0.166056324,-0.008432746,-0.017084248,-0.044759877,0.007986337,-0.015747424,-0.047412828,-0.053072214,-0.095013056,-0.200055927,0.053224742,-0.099590141,-0.21373599,-0.10706979,-0.173464093,-0.047142528,0.105941087,-0.174554396,-0.07025028,-0.077284157,-0.075440753,0.1118837,0.080798984,-0.061979573,0.122236833,-0.068174005,-0.047356147,0.155198231,0.07781899,-0.036652561,0.174609229,-0.065330505,-0.041268919,0.131295249,0.074558675,-0.03387041,0.156945094,-0.064913869,-0.049827177,0.10762459,0.07264778,-0.04130261,0.123451993,-0.029975802,-0.32118449,-0.130872867,0.032671332,-0.318066511,-0.13982774,-0.043626845,-0.49951959,-0.139022386,0.039156914,-0.500604633,-0.142735568,-0.046786994,-0.660796348,-0.326322064,0.039085507,-0.666996602,-0.324862495,-0.036471337,-0.685403649,-0.337240502,0.030562341,-0.690991167,-0.334813148,-0.058044255,-0.70593727,-0.180149838,0.052381873,-0.717428688,-0.183284327
Takbir,0,0,0,-0.005270958,0.007884135,-0.026647575,-0.009231925,0.007188831,-0.026652128,-0.013208479,0.006294467,-0.026576884,0.006806523,0.007896012,-0.028330021,0.011082083,0.007174265,-0.028332047,0.015492976,0.006106373,-0.028377883,-0.018660009,-0.006555896,-0.153402837,0.022817522,-0.007689789,-0.162543587,-0.00843966,-0.017020613,-0.044209406,0.008018225,-0.015534077,-0.046494387,-0.053027153,-0.094440497,-0.196983226,0.052977443,-0.099690668,-0.207997426,-0.105794191,-0.173736237,-0.045528524,0.105890036,-0.174893074,-0.06615375,-0.077187121,-0.075624473,0.118943378,0.081050277,-0.062367007,0.124744415,-0.068123162,-0.047632679,0.162333488,0.077917486,-0.037006989,0.176724434,-0.065308154,-0.041543014,0.139609605,0.074757397,-0.034181908,0.159127027,-0.064923227,-0.05009374,0.11529018,0.072894484,-0.041623667,0.125799984,-0.029773712,-0.320379041,-0.124782634,0.032704949,-0.317969702,-0.133560498,-0.043902904,-0.499343418,-0.126389687,0.03961575,-0.500992619,-0.136208811,-0.047217697,-0.660581611,-0.306856722,0.038901091,-0.667169593,-0.312932834,-0.037091672,-0.684805833,-0.317371964,0.030297488,-0.690933011,-0.32280466,-0.05911535,-0.7061437,-0.162536483,0.052696824,-0.717724226,-0.174511869
Takbir,0,0,0,-0.004974723,0.007993536,-0.027837843,-0.008941352,0.007273935,-0.027845636,-0.012836784,0.006360834,-0.027771309,0.006842762,0.008009959,-0.029133588,0.011083513,0.007269176,-0.029130951,0.015406191,0.006176658,-0.029173613,-0.018247068,-0.006479196,-0.164622725,0.02319786,-0.007771615,-0.172478819,-0.008290321,-0.017340858,-0.048240863,0.00785017,-0.015791744,-0.050071813,-0.052622318,-0.094315827,-0.216653895,0.053358316,-0.099511996,-0.22728011,-0.105468333,-0.173652053,-0.058221117,0.10640049,-0.173879027,-0.076358564,-0.076817095,-0.075493477,0.121945262,0.081294358,-0.06196551,0.126974404,-0.067973673,-0.04740081,0.16899693,0.078094482,-0.036671884,0.182245851,-0.065173209,-0.0414,0.147156417,0.074938983,-0.033902794,0.164318502,-0.064696372,-0.049963534,0.119146109,0.073138475,-0.041385278,0.128435642,-0.029441059,-0.320271656,-0.151942703,0.033063889,-0.31793265,-0.161726246,-0.043489963,-0.499373391,-0.151699827,0.040017128,-0.501113966,-0.163645335,-0.046812087,-0.660442486,-0.348327339,0.039311528,-0.667044476,-0.354982272,-0.03681916,-0.684339121,-0.360812247,0.030725926,-0.690759256,-0.366237611,-0.058212638,-0.70621331,-0.19420591,0.053187519,-0.717629865,-0.20853113
Takbir,0,0,0,-0.004775047,0.008064566,-0.027987778,-0.008744389,0.007332189,-0.027995676,-0.012594789,0.006408917,-0.02792041,0.006880432,0.008082611,-0.029139265,0.011095047,0.007331967,-0.029136911,0.015358359,0.00622718,-0.029180035,-0.017980307,-0.006429665,-0.166516016,0.023444742,-0.007837925,-0.173678471,-0.008204699,-0.017532669,-0.048903018,0.007732868,-0.015953355,-0.050542943,-0.052369803,-0.09424052,-0.221083134,0.053593546,-0.099373627,-0.230429545,-0.105278641,-0.173617486,-0.062040478,0.106751472,-0.173260469,-0.078395426,-0.076599449,-0.075419839,0.119991481,0.08142674,-0.061701622,0.126216918,-0.06785962,-0.04728185,0.167394936,0.078179896,-0.036449481,0.181750178,-0.065067083,-0.041323166,0.145525366,0.075046092,-0.033710111,0.16387558,-0.06454733,-0.049889524,0.117216498,0.073288351,-0.041217711,0.127681375,-0.029242754,-0.320198152,-0.158607851,0.033278883,-0.317906771,-0.16858939,-0.043230057,-0.499415014,-0.157480928,0.040269554,-0.50122777,-0.169993735,-0.046555519,-0.660359535,-0.361581147,0.039556026,-0.666963015,-0.365057692,-0.03662467,-0.68401954,-0.374530613,0.030988157,-0.690626118,-0.376563787,-0.057678938,-0.706208263,-0.204684895,0.05346638,-0.717583392,-0.21658545
Takbir,0,0,0,-0.004477441,0.008305179,-0.027795121,-0.008448988,0.007512672,-0.027806371,-0.012261778,0.006528469,-0.027732633,0.00698939,0.008258959,-0.028906375,0.011174917,0.007399499,-0.028911613,0.015397072,0.006210778,-0.028965414,-0.017560095,-0.006277122,-0.162372362,0.023673594,-0.007969167,-0.168687589,-0.00805968,-0.017301656,-0.047512978,0.007392734,-0.015712135,-0.049016066,-0.052071571,-0.093245659,-0.212690644,0.053315461,-0.098552588,-0.217580378,-0.105000019,-0.172744889,-0.059446819,0.106679469,-0.170831416,-0.07179907,-0.076369166,-0.07465018,0.112011507,0.081216633,-0.059605334,0.119021907,-0.067612708,-0.046576697,0.157767281,0.077968866,-0.034670565,0.171819761,-0.064853251,-0.040754918,0.13520588,0.074836552,-0.031937208,0.154602423,-0.064346552,-0.049412642,0.108745202,0.073116332,-0.03956696,0.120016292,-0.029040515,-0.318846095,-0.131709525,0.033152997,-0.316702593,-0.141215988,-0.042947352,-0.497835238,-0.135064107,0.040439367,-0.500167925,-0.138642772,-0.046252012,-0.659264047,-0.332881764,0.039857417,-0.666028637,-0.323502496,-0.036108315,-0.683136243,-0.34486033,0.03128773,-0.689672966,-0.333644465,-0.0576002,-0.705279607,-0.178681511,0.054094523,-0.716663141,-0.1747449
Takbir,0,0,0,-0.004201382,0.008546546,-0.027899921,-0.008132458,0.007715801,-0.027910553,-0.011918128,0.006687999,-0.027836829,0.007081926,0.008520208,-0.028869957,0.011263043,0.007634619,-0.028876148,0.015480697,0.00641584,-0.028931998,-0.01718545,-0.006091073,-0.162876491,0.023951322,-0.007751659,-0.168411903,-0.007874221,-0.017205182,-0.047679678,0.007292658,-0.015594918,-0.04897926,-0.051731557,-0.092506938,-0.21297653,0.053319961,-0.09805087,-0.216518983,-0.104669422,-0.172245674,-0.058952801,0.106682897,-0.169510849,-0.070608653,-0.076136023,-0.074201241,0.113826856,0.081138164,-0.058453955,0.120894864,-0.067308694,-0.046165198,0.160037264,0.077860415,-0.033602342,0.173919484,-0.064595491,-0.040380292,0.137317643,0.074714065,-0.030858189,0.156883374,-0.064107031,-0.049060538,0.110546589,0.073002785,-0.038565457,0.121944234,-0.028803438,-0.317920156,-0.126762669,0.033181369,-0.315934695,-0.135780581,-0.042608798,-0.496841498,-0.131757428,0.040673852,-0.499565013,-0.130917473,-0.04590866,-0.658564992,-0.327693507,0.040193528,-0.665487416,-0.315236151,-0.035677016,-0.682629056,-0.33962287,0.031617194,-0.689137168,-0.32530649,-0.057306975,-0.704696544,-0.173727356,0.054589331,-0.716144092,-0.1661238
Takbir,0,0,0,-0.004171908,0.008448156,-0.027876064,-0.008124977,0.007612972,-0.027887367,-0.011915594,0.006580738,-0.027815498,0.007095426,0.008381788,-0.029311493,0.01126948,0.007460834,-0.029311694,0.015475124,0.006222818,-0.029362127,-0.017199516,-0.006295078,-0.165201578,0.023932606,-0.007996909,-0.173018202,-0.007899463,-0.01730736,-0.048519097,0.007280916,-0.015655361,-0.050465956,-0.051760107,-0.092199974,-0.217797175,0.053173423,-0.098252118,-0.221995845,-0.104707539,-0.172204509,-0.059411429,0.105915159,-0.169239849,-0.069379553,-0.076229453,-0.074083738,0.117485195,0.080780625,-0.058299623,0.12918207,-0.067371607,-0.045994043,0.164295435,0.077381581,-0.033322014,0.183166802,-0.064640641,-0.040328018,0.141805053,0.07417053,-0.030416235,0.165934891,-0.064185679,-0.049002998,0.114380807,0.072490573,-0.038263462,0.13049984,-0.029658467,-0.318199098,-0.133820524,0.032737792,-0.31621784,-0.142685692,-0.043175459,-0.497027934,-0.140434819,0.040385693,-0.500317335,-0.138215603,-0.048584133,-0.658827186,-0.337025046,0.040174752,-0.666679502,-0.324896455,-0.038729042,-0.682855606,-0.34869656,0.031628072,-0.690127254,-0.335028723,-0.058692157,-0.7049191,-0.183392249,0.054580271,-0.716927767,-0.173299726
Takbir,0,0,0,-0.004172295,0.008486016,-0.027611151,-0.00812459,0.007634131,-0.027622215,-0.011905879,0.006582653,-0.027556889,0.007095367,0.008397847,-0.0288966,0.011268169,0.007421542,-0.028898902,0.015474409,0.006131485,-0.028939292,-0.017196655,-0.006357972,-0.164247559,0.023925066,-0.008253478,-0.171736294,-0.007902831,-0.017292667,-0.048326045,0.00728181,-0.015638176,-0.050178394,-0.051765263,-0.092139579,-0.21845644,0.052835703,-0.098238982,-0.217378676,-0.104869813,-0.172138177,-0.055863455,0.104355246,-0.170261525,-0.065577596,-0.076263636,-0.074026704,0.129202574,0.080435604,-0.058310725,0.133518189,-0.067363054,-0.046045534,0.175622493,0.077379435,-0.033261642,0.186958104,-0.064601451,-0.040529907,0.153449446,0.074168712,-0.030337788,0.170965463,-0.064200312,-0.049083129,0.126306951,0.072431296,-0.038213655,0.135096341,-0.030679047,-0.318145774,-0.139453674,0.032072574,-0.316259615,-0.146149073,-0.044806957,-0.496593975,-0.145849396,0.040283948,-0.499743663,-0.142808791,-0.049520731,-0.658751093,-0.337893844,0.04041934,-0.666587673,-0.327736571,-0.038884073,-0.682688378,-0.348669231,0.031724483,-0.690129541,-0.337651402,-0.059829623,-0.705051385,-0.184974331,0.054852217,-0.716957353,-0.177763257
Takbir,0,0,0,-0.004169106,0.008615585,-0.027911156,-0.007927775,0.0077224,-0.027922548,-0.011409879,0.00664179,-0.02786085,0.007001042,0.008746728,-0.028752819,0.011318028,0.00785809,-0.028754823,0.015559494,0.006660067,-0.028796531,-0.016535074,-0.006343104,-0.164309645,0.024548918,-0.008106805,-0.17007998,-0.007513225,-0.017346717,-0.048193015,0.007535815,-0.015653536,-0.049857095,-0.050941736,-0.092923708,-0.217369772,0.053403497,-0.098238461,-0.215292469,-0.104737043,-0.172041513,-0.061514154,0.105375886,-0.171694987,-0.066009127,-0.075244248,-0.073979348,0.109630391,0.080453098,-0.059998959,0.128305033,-0.066341698,-0.046008401,0.154024705,0.07770592,-0.03374242,0.180122808,-0.063579798,-0.040532075,0.131515935,0.074100554,-0.030863538,0.163425907,-0.063193083,-0.049105123,0.106192574,0.071882099,-0.039175212,0.128973201,-0.031030118,-0.318371691,-0.139895411,0.031916052,-0.316622712,-0.145218282,-0.044189245,-0.496418335,-0.149523328,0.04120183,-0.499785818,-0.142792094,-0.04893592,-0.658733346,-0.337297007,0.041501999,-0.666638173,-0.324325487,-0.038162023,-0.682696261,-0.347778618,0.032794595,-0.690305568,-0.333783075,-0.059713721,-0.705012597,-0.185224898,0.056219816,-0.716982044,-0.176980462
